想找	1	1	1	1
正理	1	1	1	1
之手	1	1	1	1
巷道	1	1	1	1
塞积	1	1	1	1
之余	1	1	1	1
包抱	1	1	1	1
益祝	1	1	1	1
瑞锐	1	1	1	1
枯鲍	1	1	1	1
惨横	1	1	1	1
士识	1	1	1	1
名奇	1	1	1	1
愚智	1	1	1	1
强熔	1	1	1	1
法率	1	1	1	1
之信	1	1	1	1
手语	1	1	1	1
名头	1	1	1	1
凤片	1	1	1	1
复阔	1	1	1	1
名多	1	1	1	1
各名	1	1	1	1
越错	1	1	1	1
法物	1	2	2	2
米黍	1	1	1	1
法牧	1	1	1	1
影行	1	1	1	1
运途	1	1	1	1
器才	1	1	2	3
之亡	1	1	1	1
之交	1	1	1	1
石麒	1	1	1	1
证验	1	1	1	1
恍茫	1	1	1	2
畏隈	1	1	1	1
之事	1	1	1	1
价誉	1	1	1	1
表貌	1	1	1	1
之以	1	3	3	3
为无	1	1	1	1
仗挟	1	1	1	1
彻通	1	1	1	1
修瑞	1	1	1	1
克成	1	1	1	1
尔彼	1	1	1	1
凭背	1	1	1	1
尺衡	1	1	1	1
名德	1	1	1	1
苏英	1	1	1	1
达近	1	2	2	2
健障	1	2	2	2
衣餐	1	1	1	1
健险	1	2	2	2
子臂	1	1	1	1
日直	1	1	1	1
复避	1	1	1	1
和理	1	1	1	1
散飞	1	1	1	1
正犯	1	1	1	1
栉相	1	1	1	1
价路	1	1	1	1
功益	1	2	2	2
估测	1	1	1	1
名异	1	1	1	1
哈欧	1	1	1	1
含舐	1	1	1	1
捞牢	1	1	1	1
伤关	1	1	1	1
习帅	1	1	1	1
伤悲	1	1	1	1
运际	1	2	2	2
喊欢	1	1	1	1
填盈	1	1	1	1
戮灭	1	1	1	1
嘲敲	1	1	1	1
定紧	1	2	2	2
疫费	1	1	1	1
收管	1	1	1	1
桥轿	1	1	1	1
幽暗	1	1	1	1
妄横	1	1	1	1
奔归	1	1	1	1
炬盆	1	1	1	1
石食	1	1	1	1
生留	1	1	1	1
虑顾	1	1	2	2
儒武	1	1	1	1
实能	1	2	2	2
乐笑	1	1	1	1
名希	1	1	1	1
落薄	1	1	1	1
而随	1	1	1	1
藤酒	1	1	1	1
两面	1	1	1	1
影质	1	1	1	1
克恪	1	1	1	1
呕泣	1	1	1	1
生相	1	1	1	1
寻浔	1	1	1	1
派片	1	1	1	1
和怡	1	1	1	1
泼覆	1	1	1	1
影足	1	1	1	1
守防	1	1	1	1
和恬	1	1	2	2
法短	1	1	1	1
乡地	1	1	1	1
土山	1	1	1	1
为惟	1	1	1	2
乡土	1	1	1	1
尔尼	1	1	1	1
名峡	1	1	1	1
乡园	1	1	1	1
奔川	1	1	1	1
散魔	1	1	1	1
日电	1	2	2	2
影象	1	1	1	1
生矢	1	1	1	1
勋老	1	1	1	1
滩角	1	1	1	1
牌著	1	1	1	1
石骨	1	1	1	1
石高	1	1	1	1
壶袖	1	1	1	1
衣骖	1	1	1	1
诗过	1	1	1	1
显贵	1	1	1	1
两西	1	1	1	1
表霄	1	2	2	2
强正	1	1	1	1
和结	1	1	1	1
皎骄	1	1	1	1
尝食	1	1	1	1
媟狎	1	1	1	1
剂题	1	1	1	1
信文	1	2	2	2
心顿	1	1	1	1
休备	1	1	1	1
蒲软	1	1	1	1
搬撇	1	1	1	1
心香	1	1	1	1
之吹	1	1	1	1
搬播	1	1	1	1
之吐	1	1	1	1
望高	1	1	1	1
派流	1	2	2	2
尝饮	1	1	1	1
丧落	1	2	2	2
司告	1	1	1	1
像头	1	1	1	1
质鳞	1	1	1	1
越连	1	1	1	1
匀裁	1	1	1	1
之哨	1	1	1	1
之哀	1	1	1	1
望马	1	1	1	1
肌肤	1	2	2	2
休寿	1	1	1	1
之地	1	1	1	1
墓座	1	1	1	1
件字	1	1	1	1
狐虎	1	1	1	1
岭野	1	1	1	1
像相	1	1	1	1
状相	1	3	3	3
绿赤	1	1	1	1
易树	1	1	1	1
做拿	1	1	1	1
达里	1	1	1	1
正气	1	1	1	1
幽离	1	1	1	1
正法	1	1	1	1
居籍	1	1	1	1
正治	1	1	1	1
层悬	1	1	1	1
官春	1	1	1	1
狭窄	1	1	1	1
正浩	1	1	1	1
暇胜	1	1	1	1
落魄	1	1	1	1
成还	1	1	1	1
货贷	1	1	1	1
达逮	1	2	2	2
功概	1	1	1	1
文辞	1	2	3	3
独百	1	1	1	1
草荒	1	1	1	1
妆汝	1	1	1	1
恨泣	1	2	4	4
嫁移	1	1	1	1
心魔	1	1	1	1
货赂	1	1	1	1
疲罢	1	1	1	1
之囚	1	1	1	1
休已	1	1	1	1
居窝	1	1	1	1
之八	1	1	1	1
之全	1	1	1	1
之兴	1	2	2	2
两贰	1	1	1	1
易渝	1	2	2	2
之光	1	2	2	2
做搞	1	1	1	1
疲破	1	1	1	1
乐所	1	1	1	1
孙逊	1	1	1	1
操柯	1	1	1	1
之击	1	1	1	1
操染	1	1	1	1
居穴	1	1	1	1
为第	1	1	1	1
修测	1	1	1	1
层杂	1	1	1	1
告浼	1	1	1	1
想索	1	1	1	1
达雷	1	1	1	1
怠贷	1	1	1	1
术算	1	1	2	2
毁非	1	1	1	1
填满	1	1	1	1
层本	1	1	2	2
术策	1	1	3	3
疢病	1	1	1	1
渊谷	1	1	1	1
攥纂	1	1	1	1
水湖	1	1	1	1
啜食	1	1	1	1
嫉忌	1	1	1	1
同声	1	1	1	1
网罗	1	1	1	1
痴贪	1	1	1	1
吞食	1	2	2	2
乐惧	1	1	1	1
米粟	1	1	1	1
幡翻	1	1	1	1
恤爱	1	1	2	2
日汉	1	1	1	1
匮尽	1	1	1	1
器缆	1	1	1	1
同学	1	1	1	1
手面	1	1	1	1
乐悦	1	1	2	2
表酬	1	1	1	1
镌隽	1	1	1	1
之千	1	1	1	1
米菲	1	1	1	1
侍恭	1	1	1	1
同家	1	1	1	1
朔溯	1	1	1	1
箴缄	1	1	1	1
之厂	1	1	1	1
做是	1	1	1	1
刽郐	1	1	1	1
守蹈	1	1	1	1
混糊	1	1	1	1
水浦	1	1	1	1
崩裂	1	2	2	2
痴迟	1	1	1	1
城胯	1	1	1	1
筦管	1	1	1	1
日海	1	1	1	1
水油	1	1	1	1
修潢	1	3	5	5
易流	1	2	2	2
刃铁	1	1	1	1
水泉	1	2	2	3
伏复	1	1	1	1
石色	1	2	2	2
脑额	1	1	1	1
之剑	1	1	1	1
法适	1	1	1	1
之劳	1	1	1	1
术神	1	1	1	1
粘腐	1	1	1	1
层日	1	1	1	1
宽幅	1	1	1	1
化灵	1	1	1	1
之功	1	2	2	2
乐愿	1	1	1	1
安库	1	1	1	1
伏妇	1	1	1	1
做来	1	1	1	1
操擒	1	1	1	1
土水	1	3	3	4
功成	1	2	2	2
偿助	1	1	1	1
和的	1	1	1	1
双血	1	1	1	1
心那	1	1	1	1
巷舍	1	1	1	1
城运	1	1	1	1
人客	1	2	2	2
和相	1	1	1	2
径路	1	1	1	1
外景	1	1	1	1
幽玄	1	1	1	1
休光	1	1	1	1
双铁	1	1	1	1
抗油	1	1	1	1
丧赴	1	1	1	1
卵蛋	1	1	1	1
化夏	1	1	1	1
塞死	1	1	1	1
抗泡	1	1	1	1
比肩	1	1	1	1
诛违	1	1	1	1
利弗	1	1	1	1
散起	1	1	2	2
强扬	1	1	1	1
七异	1	1	1	1
达高	1	1	1	1
居知	1	1	1	1
核评	1	1	1	1
冠魂	1	1	1	1
痴腔	1	1	1	1
寒荒	1	1	1	1
内库	1	1	1	1
强抗	1	1	1	1
和睦	1	1	1	1
眶门	1	1	1	1
为知	1	1	1	1
两股	1	1	1	1
根皮	1	1	1	1
米豆	1	1	1	1
吞露	1	1	1	1
吐露	1	1	1	1
之张	1	1	1	1
掘集	1	1	1	1
塔门	1	1	1	1
想爬	1	1	1	1
场票	1	1	1	1
收求	1	1	1	1
处履	1	1	1	1
劫购	1	1	1	1
吴秦	1	1	1	1
守苦	1	1	1	1
洁絜	1	1	1	1
今典	1	1	1	1
绌诎	1	1	1	1
劫越	1	1	1	1
余分	1	1	1	1
挫焚	1	1	1	1
乐民	1	1	1	1
司开	1	1	1	1
修护	1	1	1	1
迷黑	1	1	1	1
余到	1	1	1	1
为用	1	1	1	1
为画	1	1	1	1
核覈	1	1	1	2
映煌	1	1	1	1
为生	1	1	1	1
幽灵	1	1	1	1
之平	1	1	1	1
侯帝	1	1	1	1
羸驽	1	1	1	1
之广	1	1	1	1
丘伤	1	1	1	1
忘负	1	3	3	3
恨撼	1	2	2	2
胡闲	1	1	1	1
官潜	1	1	1	1
收消	1	2	2	2
术略	1	1	1	1
启驱	1	1	1	1
涔鱼	1	1	1	1
杜法	1	1	1	1
临乘	1	1	2	2
毒穿	1	1	1	1
创革	1	1	1	1
翩袂	1	1	1	1
日景	1	1	1	1
日晨	1	2	3	3
登记	1	1	1	1
之处	1	1	1	1
像碟	1	1	1	1
衣襟	1	1	1	1
之女	1	1	1	1
壤野	1	1	1	1
之奈	1	1	1	1
园脸	1	1	1	1
之契	1	1	1	1
讯费	1	1	1	1
驴鸡	1	2	2	2
之如	1	2	2	2
定泰	1	1	1	1
诉说	1	1	1	2
定治	1	1	1	2
帆路	1	1	1	1
视闻	1	1	1	1
伏卧	1	1	1	1
衣衿	1	1	1	1
定浮	1	1	1	1
和玉	1	1	1	1
想用	1	1	1	1
功末	1	1	1	1
之堕	1	1	1	1
显耀	1	1	1	1
塞溢	1	1	1	1
持援	1	1	1	1
地阙	1	1	1	1
桑雷	1	1	1	1
炸煠	1	1	1	1
信样	1	1	1	1
复膺	1	1	1	1
覆鉴	1	1	1	1
罄馨	1	1	1	1
恨打	1	1	1	1
映眏	1	1	1	1
日朝	1	3	4	4
易有	1	1	1	1
悉照	1	1	1	1
塞满	1	2	2	2
裙连	1	1	1	1
表骨	1	1	1	1
了完	1	1	2	2
衣裘	1	1	1	1
匮城	1	1	1	1
之壮	1	1	1	1
乐欢	1	1	1	1
核轻	1	1	1	1
处寐	1	1	1	1
匣箧	1	1	1	1
曦符	1	1	1	1
政经	1	1	1	1
和烧	1	1	1	1
修明	1	1	1	1
衢都	1	1	1	1
乐梗	1	1	1	1
僇僯	1	2	2	2
径说	1	1	1	1
翩跹	1	1	1	1
之宠	1	1	1	1
恨憾	1	1	1	1
泣饮	1	1	1	1
严约	1	1	1	1
为炊	1	1	1	1
伪假	1	2	2	2
讳隐	1	1	1	1
想相	1	1	1	1
化磁	1	1	1	1
为然	1	1	1	1
塞沃	1	1	1	1
玄精	1	1	1	1
民私	1	2	2	2
民种	1	1	1	1
告望	1	1	1	1
蔽遍	1	1	1	1
功效	1	1	1	2
秦青	1	1	1	1
操求	1	1	1	1
七大	1	1	1	1
数鬼	1	2	2	2
敲钻	1	1	1	1
日旦	1	2	2	2
日旰	1	1	1	1
政罚	1	1	1	1
逴遫	1	1	1	1
演翻	1	1	1	1
心静	1	1	2	2
抗毒	1	1	1	1
凤杏	1	1	1	1
嶂翠	1	1	1	1
嬾懒	1	1	1	1
草车	1	1	1	1
添画	1	1	1	1
帝战	1	1	1	1
舍里	1	2	2	2
舍释	1	2	2	2
寻开	1	1	1	1
宾羁	1	1	1	1
围边	1	1	1	1
家科	1	1	1	1
寻循	1	1	1	1
寻得	1	1	2	2
心才	1	1	1	1
尽情	1	1	1	1
利殊	1	1	1	1
舌语	1	1	1	1
俱兼	1	2	3	3
众类	1	1	1	1
铢锱	1	1	1	1
报现	1	1	1	1
客杀	1	1	1	1
年面	1	1	1	1
糊胡	1	1	1	1
客机	1	1	1	1
危时	1	1	1	1
娶婚	1	1	1	1
旷玩	1	1	1	1
鏣镳	1	1	1	1
年韶	1	1	1	1
舍道	1	1	1	1
宠次	1	1	1	1
嘉期	1	1	1	1
茂蕃	1	1	1	1
未末	1	1	1	1
相看	1	1	1	2
俯合	1	1	1	1
语貌	1	1	1	1
基电	1	1	1	1
倨居	1	1	1	1
眬胧	1	1	1	1
织绩	1	1	1	1
年铜	1	1	1	1
语谈	1	3	3	3
人派	1	1	1	1
忿患	1	1	1	1
誉请	1	1	1	1
察督	1	2	2	2
恼撩	1	1	1	1
伫贮	1	1	1	1
拣挑	1	1	1	1
判差	1	1	1	1
察监	1	1	1	1
则将	1	3	3	3
就求	1	1	1	1
拣拾	1	1	1	1
目道	1	1	2	2
人沙	1	1	1	1
护涤	1	1	1	1
人法	1	1	1	1
几给	1	1	1	1
絮草	1	1	1	1
扬矜	1	1	1	1
富读	1	1	1	1
语败	1	1	1	1
弊蔽	1	1	1	1
求自	1	1	1	1
有遮	1	1	1	1
围象	1	1	1	1
尽掩	1	1	1	1
受听	1	1	1	1
刻期	1	1	1	1
存怀	1	1	1	1
富豪	1	1	1	1
淆迷	1	1	1	1
噪躁	1	1	1	1
客戏	1	1	1	1
凝营	1	1	1	1
沦狱	1	1	1	1
有非	1	1	1	1
午子	1	1	1	1
人次	1	1	1	1
则定	1	2	2	2
仁情	1	1	1	1
林枝	1	1	1	1
人欲	1	1	1	1
奸恶	1	2	2	2
舌辖	1	1	1	1
住定	1	1	1	1
舌辞	1	1	1	1
图篇	1	1	1	1
果茶	1	1	1	1
囊碧	1	1	1	1
察烛	1	1	2	2
盾马	1	1	1	1
别差	1	2	2	2
捐胜	1	1	1	1
才林	1	1	1	1
维罗	1	1	1	1
誉谀	1	1	1	1
倨桀	1	1	1	1
旁穷	1	2	2	2
子须	1	1	1	1
声歌	1	3	3	3
图立	1	1	1	2
啼惊	1	2	2	2
寝枕	1	1	1	1
弄重	1	1	1	1
排知	1	2	2	2
日野	1	1	1	1
血负	1	1	1	1
例值	1	1	1	1
仅独	1	1	1	1
回英	1	1	1	1
刻感	1	1	1	1
众祸	1	1	1	1
剥独	1	1	1	1
群诸	1	1	1	1
璞白	1	1	1	1
摆荡	1	1	1	1
俯偃	1	1	1	1
庙远	1	1	1	1
拳衣	1	1	1	1
众稀	1	2	2	2
乘掀	1	1	1	1
济继	1	1	2	2
目门	1	1	1	1
好酒	1	1	1	1
场戏	1	1	1	1
存拟	1	1	1	1
声样	1	1	1	1
血迅	1	1	1	1
滑鬼	1	1	2	2
乘扁	1	1	1	1
动抬	1	1	1	1
尽本	1	1	1	1
眼见	1	1	1	1
尽有	1	1	1	1
利汇	1	1	1	1
埙壎	1	1	1	1
偷猾	1	1	1	1
乘投	1	1	1	1
别弃	1	1	1	1
么伍	1	1	1	1
云貌	1	1	1	1
受忍	1	1	1	1
俱如	1	1	1	1
咎谷	1	1	1	1
个种	1	2	2	2
就望	1	1	1	1
展拓	1	2	2	2
无重	1	1	1	1
刮敲	1	1	1	1
长需	1	1	1	1
众理	1	1	1	1
傻痴	1	1	1	1
人机	1	1	1	1
盾韧	1	1	2	2
丐溉	1	1	1	1
回违	1	1	1	1
就果	1	1	1	1
回迁	1	1	1	1
人李	1	1	1	1
回迴	1	2	2	2
镫驹	1	1	1	1
人村	1	1	1	1
利差	1	1	1	1
近迫	1	1	1	1
年齿	1	1	1	1
存活	1	2	2	2
售酬	1	1	1	1
家烟	1	1	1	1
钥键	1	1	1	1
蹶蹷	1	1	1	1
展挥	1	1	1	1
跳躁	1	1	1	1
寂静	1	2	2	2
护杀	1	1	1	1
售量	1	1	1	1
悬拖	1	1	1	1
丈里	1	1	1	1
群萃	1	2	2	2
旁直	1	1	1	1
攻石	1	1	1	1
虾蟹	1	1	1	1
三铜	1	1	1	1
刻滴	1	1	1	1
客汽	1	1	1	1
芭苞	1	1	1	1
人新	1	1	1	1
浅短	1	1	1	1
人无	1	1	1	1
济爱	1	1	1	1
人时	1	4	4	5
雀鸟	1	1	1	1
偷细	1	1	1	1
上间	1	1	1	1
泥缘	1	1	1	1
个箇	1	1	1	1
捐轻	1	1	1	1
才标	1	1	1	1
拍语	1	1	1	1
况笃	1	1	1	1
恨绪	1	2	2	2
制理	1	1	1	1
鳞鸿	1	1	1	1
鸾鸿	1	1	1	1
客浮	1	1	1	1
尽死	1	1	1	1
于守	1	1	1	1
虾蛤	1	1	1	1
弄鼓	1	1	1	1
昧暗	1	1	1	1
堂庭	1	1	1	1
从观	1	1	1	1
体意	1	1	1	1
痼蜩	1	1	1	1
滑面	1	1	1	1
声文	1	1	1	1
别去	1	1	1	1
图球	1	1	1	1
图理	1	1	2	2
傻直	1	1	1	1
舍驾	1	1	1	1
戛霏	1	1	1	1
尽毕	1	1	1	1
声数	1	1	1	1
有顺	1	1	1	1
尽展	1	1	1	1
子阻	1	1	1	1
排移	1	1	2	2
堂幕	1	1	1	1
咎追	1	2	2	2
目颐	1	1	1	1
利惠	1	1	1	1
受尝	1	1	1	1
咎过	1	1	1	1
尽残	1	1	1	1
憝猾	1	1	1	1
人掩	1	1	1	1
斑白	1	1	1	1
住医	1	1	1	1
培实	1	1	1	1
济理	1	1	1	1
云蜂	1	1	1	1
延生	1	1	1	1
家用	1	1	1	1
凶胸	1	1	1	1
吸觅	1	1	1	1
勒失	1	1	1	1
低动	1	1	1	1
旷经	1	1	1	1
匡经	1	1	1	1
人抬	1	1	1	1
扳折	1	1	1	1
有黑	1	1	1	1
广足	1	1	1	1
从追	1	1	1	2
年魄	1	1	1	1
从迁	1	2	2	2
拨课	1	1	1	1
扳拔	1	1	1	1
扳拉	1	1	1	1
偷移	1	1	1	1
丈长	1	1	1	1
偷私	1	1	1	1
住动	1	1	1	1
求连	1	1	1	1
求还	1	1	1	1
挥鲁	1	1	1	1
群聚	1	1	1	1
人戚	1	1	1	1
暴苛	1	1	1	1
几火	1	1	1	1
人承	1	1	1	1
俱居	1	1	1	1
举观	1	1	1	1
羞难	1	1	1	1
仇恩	1	1	2	2
报网	1	1	1	1
刑罚	1	1	1	1
眼肺	1	1	1	1
蔚靡	1	1	1	1
典规	1	1	1	1
堂室	1	1	1	1
偷窃	1	2	2	2
偷突	1	1	1	1
啼歌	1	2	2	2
群莫	1	1	1	1
星金	1	2	2	2
分原	1	1	1	1
利教	1	1	1	1
利效	1	1	1	1
细规	1	1	1	1
恕逭	1	1	1	1
从谩	1	1	1	1
无非	1	1	1	1
句彩	1	1	1	1
相积	1	1	1	1
三金	1	1	1	1
相称	1	1	2	2
无难	1	1	2	2
群苍	1	1	1	1
悬衡	1	1	1	1
热胀	1	1	1	1
手气	1	1	1	1
星郎	1	1	2	2
人情	1	1	1	1
求贪	1	1	1	1
企所	1	1	1	1
攻牢	1	1	1	1
人怒	1	1	1	1
存段	1	1	1	1
热聋	1	1	1	1
条然	1	1	1	1
声天	1	1	1	1
播电	1	1	1	1
丹药	1	1	1	1
俛勉	1	1	1	1
制医	1	2	2	2
回霸	1	1	1	1
人羞	1	1	1	1
影角	1	2	2	2
切合	1	1	1	1
倾解	1	1	1	1
人翻	1	1	1	1
劈疋	1	1	1	1
回革	1	1	1	1
扬搰	1	1	1	1
精胆	1	1	1	1
厝处	1	2	2	2
抵蹈	1	1	1	1
因将	1	1	1	1
客监	1	1	1	1
睹触	1	1	2	2
精聪	1	1	1	1
睹视	1	1	2	4
喜贪	1	1	1	1
措汗	1	1	1	1
存生	1	1	1	1
人纳	1	1	1	1
存用	1	1	1	1
密山	1	1	1	1
存留	1	2	2	3
箔薄	1	2	2	2
疗补	1	1	1	1
尽焚	1	1	1	1
低俯	1	1	1	1
播歌	1	1	1	1
幼闺	1	1	1	1
到看	1	1	1	1
家格	1	1	1	1
吹品	1	2	2	2
展笑	1	1	1	1
卖背	1	1	2	2
誉颂	1	1	1	1
奥希	1	1	1	1
就纳	1	1	1	1
混融	1	1	1	1
品者	1	1	1	1
串分	1	1	1	1
疯聋	1	2	2	2
裘麻	1	1	1	1
尚装	1	1	1	1
会想	1	1	1	1
求逃	1	1	1	1
人城	1	1	1	2
作资	1	1	2	2
求逐	1	1	1	1
无说	1	1	1	1
因建	1	1	1	1
目脑	1	1	1	1
精苦	1	1	1	1
眼鳞	1	1	1	1
血骨	1	1	1	1
游络	1	1	1	1
每第	1	1	1	1
听看	1	1	1	2
瑞鲁	1	1	1	1
从遵	1	1	1	1
手注	1	1	1	1
精良	1	1	1	1
延残	1	1	1	1
探赴	1	2	2	2
因徇	1	1	1	1
扬杨	1	1	1	1
炫艳	1	1	1	1
则极	1	1	1	1
吼拳	1	1	1	1
盾谷	1	1	1	1
听目	1	1	1	1
三足	1	1	1	1
精菁	1	1	1	1
求采	1	1	1	1
狈跋	1	1	1	1
人地	1	2	2	3
年薄	1	1	1	1
嘉广	1	1	1	1
目肠	1	1	1	1
输送	1	1	1	1
展纳	1	1	1	1
珠瞳	1	1	1	1
从雍	1	1	1	1
无超	1	1	1	1
个方	1	1	1	1
式模	1	1	1	1
珠石	1	2	2	2
睹赏	1	2	2	2
旁歪	1	1	1	1
支肢	1	1	1	1
擎遮	1	1	2	2
无贱	1	1	1	1
无贴	1	1	1	1
空航	1	1	1	1
从附	1	1	1	1
年英	1	1	1	1
才木	1	1	1	1
作说	1	2	2	2
挨排	1	1	1	1
得快	1	1	1	1
声篝	1	1	1	1
庐芦	1	1	1	1
旁横	1	1	1	1
前岗	1	1	1	1
群飞	1	1	1	1
广闽	1	1	1	1
求需	1	1	1	1
会构	1	1	1	1
厚洁	1	1	1	1
护管	1	3	3	3
因姻	1	1	1	1
付取	1	1	1	1
尽用	1	1	1	1
暴骚	1	1	1	1
利纳	1	1	1	1
群顽	1	1	1	1
消飞	1	3	5	5
诱透	1	1	1	1
涉致	1	1	1	1
家氏	1	1	1	1
报期	1	1	1	1
窑窰	1	1	1	1
洲盟	1	1	1	1
才睿	1	1	1	1
探访	1	1	1	1
假藉	1	1	1	1
窑窖	1	2	2	2
会机	1	1	1	1
蕴酝	1	1	2	2
有藏	1	1	1	1
每美	1	1	1	1
絮雪	1	1	1	1
眼颜	1	1	1	1
眼额	1	2	2	2
活现	1	1	1	1
假虚	1	1	1	1
斟酌	1	1	1	1
回配	1	1	1	1
倒心	1	1	1	1
眼风	1	1	1	1
排摈	1	1	1	1
精蛇	1	1	1	1
几欲	1	1	1	1
饥饿	1	2	2	2
定王	1	1	1	1
付债	1	1	1	1
攸牢	1	1	1	1
坏臭	1	1	1	1
护破	1	1	1	1
火烛	1	3	3	3
人神	1	1	1	1
喯喷	1	1	1	1
吼暴	1	1	1	1
图桶	1	1	1	1
厘毫	1	2	2	2
为深	1	1	1	1
帷盖	1	1	1	1
星装	1	1	1	1
扬挥	1	1	1	1
图树	1	1	1	1
忙急	1	2	2	2
械票	1	1	1	1
群马	1	1	1	1
济濡	1	1	1	1
有著	1	1	1	1
间际	1	1	1	1
蹟迹	1	1	1	1
求问	1	1	1	1
珍馔	1	1	1	1
屎粪	1	1	1	1
弥滔	1	2	3	3
喻定	1	1	1	1
偷捞	1	1	1	1
有营	1	1	1	1
攫视	1	1	1	1
弄调	1	2	2	3
寥灿	1	1	1	1
有识	1	1	1	1
舋衅	1	1	1	1
声相	1	1	1	1
泥浆	1	1	1	1
护皮	1	1	2	2
语集	1	1	1	1
笋茧	1	1	1	1
无至	1	2	2	2
几时	1	1	1	1
假行	1	1	1	1
努张	1	1	1	1
琥虎	1	1	1	1
攻斗	1	1	1	1
稳身	1	1	1	1
热音	1	1	1	1
飙飚	1	1	1	1
察测	1	1	1	1
畴迹	1	1	1	1
几数	1	1	1	1
偷求	1	1	1	1
旁明	1	1	1	1
血金	1	1	1	1
厚慕	1	1	1	1
星蚁	1	1	1	1
报殉	1	2	2	2
人的	1	1	1	1
活糊	1	1	1	1
人目	1	1	1	1
阶除	1	1	1	1
血醎	1	1	1	1
人盲	1	1	1	1
篝鬼	1	1	1	1
噬视	1	1	1	1
赔轻	1	1	1	1
倒倾	1	1	1	1
游由	1	1	1	1
寥燎	1	1	1	1
会正	1	1	1	1
无耐	1	1	1	1
品论	1	1	1	1
品评	1	1	1	1
涉越	1	1	1	1
电线	1	1	1	1
暴雷	1	1	1	1
扬涨	1	1	1	1
俦友	1	1	1	1
尽穷	1	2	2	2
型音	1	1	1	1
单微	1	1	1	2
由繇	1	1	1	1
有见	1	1	2	2
时来	1	1	1	1
欧隆	1	1	1	1
有要	1	1	1	1
削落	1	1	1	1
目见	1	2	2	2
目视	1	1	1	1
几机	1	3	3	3
人电	1	1	1	1
报标	1	1	1	1
羞臭	1	1	1	1
延揖	1	1	1	1
粮资	1	1	1	1
巇罅	1	1	1	1
单彩	1	1	1	1
学长	1	1	1	1
扬溢	1	1	1	1
异艳	1	1	1	1
图文	1	1	2	2
作营	1	1	1	1
器械	1	1	1	2
泥渊	1	1	1	1
云通	1	1	1	1
有被	1	1	1	1
异茂	1	1	1	1
众有	1	1	1	1
家户	1	1	1	1
人理	1	1	1	1
家成	1	1	1	1
剑方	1	1	1	1
洒酒	1	1	1	1
欧非	1	2	2	2
淆造	1	1	1	1
勃艴	1	1	2	2
有违	1	1	1	1
戏捧	1	1	1	1
展皱	1	1	1	1
家施	1	1	1	1
寂若	1	1	2	2
戏捉	1	1	1	1
家文	1	2	2	2
云霾	1	1	1	1
低摧	1	1	1	1
星菱	1	1	1	1
图指	1	1	1	1
家攸	1	1	1	1
擎顶	1	1	1	1
誉闻	1	1	1	1
制律	1	1	1	1
式拟	1	1	1	1
弄装	1	1	2	2
殄讨	1	1	1	1
付寄	1	1	1	1
作艺	1	1	1	1
人狗	1	1	1	1
雄雌	1	1	1	1
云雪	1	1	1	1
构造	1	1	1	1
图报	1	1	1	1
利益	1	2	2	3
人牛	1	1	1	1
电神	1	1	1	1
利电	1	1	1	1
丹赤	1	1	3	3
利用	1	2	2	2
精身	1	1	1	1
报河	1	1	1	1
热野	1	1	1	1
有超	1	1	1	1
帚箒	1	1	1	1
延最	1	1	1	1
点联	1	1	1	1
三聚	1	1	1	1
患疾	1	3	3	4
人然	1	1	1	1
家有	1	1	1	1
尽经	1	1	1	1
坑山	1	1	1	1
制工	1	1	1	1
巴帕	1	1	1	1
形影	1	2	3	3
语道	1	1	2	2
眼道	1	2	3	3
目足	1	1	1	1
排派	1	1	1	1
徜惝	1	1	1	1
听窗	1	1	1	1
围部	1	1	1	1
品资	1	1	1	1
精进	1	1	1	1
利瑞	1	1	1	1
槽漕	1	1	1	1
洗索	1	1	1	1
挺肆	1	1	1	1
乘窥	1	1	1	1
排消	1	1	1	1
图情	1	1	1	1
跳颤	1	1	1	1
粉颜	1	1	1	1
一那	1	2	3	3
声然	1	1	1	1
栏节	1	1	1	1
无虚	1	1	1	1
图彩	1	1	1	1
究讨	1	1	1	1
智暴	1	1	1	1
慕篡	1	1	1	1
敦端	1	1	1	1
劳费	1	1	1	1
会务	1	2	2	2
匿隐	1	1	1	1
招计	1	1	1	1
抓摸	1	1	1	1
受着	1	1	1	1
人伦	1	1	1	1
里零	1	1	1	1
士骑	1	1	1	1
濡闻	1	1	2	2
变质	1	1	1	1
形意	1	1	1	1
人众	1	3	3	3
图必	1	1	1	1
巴思	1	1	1	1
例用	1	1	1	1
人你	1	1	1	1
哂笑	1	1	2	2
譾鸠	1	1	1	1
山背	1	1	1	1
扶挈	1	1	1	1
头驱	1	1	1	1
人佛	1	1	1	1
扶拯	1	1	1	1
皇苍	1	1	1	1
脚跨	1	1	1	1
晚远	1	1	1	1
措用	1	1	1	1
欺附	1	1	1	1
扶抚	1	1	1	1
惠欢	1	1	1	1
浓醲	1	1	1	1
钗鞋	1	1	1	1
几就	1	1	1	2
形态	1	1	2	2
则约	1	1	1	1
形思	1	1	1	1
慑慴	1	1	1	1
宝道	1	1	1	1
俱灰	1	1	1	1
税赋	1	1	1	1
学赛	1	1	1	1
会匠	1	2	2	2
刺棒	1	1	1	1
儿奖	1	1	1	1
度越	1	1	1	1
花踪	1	1	1	1
头额	1	1	1	1
况变	1	1	1	1
巴拔	1	1	1	1
头颈	1	2	2	2
员材	1	1	1	1
花跳	1	2	2	2
男郎	1	1	1	1
继难	1	1	1	1
